s,1,2,3,4,5,6,7,8,9,1,2,3,4,5,6,7,8,9,1,2,3,4,5,6,7,8,9,1,2,3
1,New Tech Northwest,Andersen Tax,Occidental College,Frazier Healthcare Partners,Google,Ipreo; formerly Shareholder InSite; Inc.,Frazier Healthcare Partners,Andersen Tax,FAS 157
2,Islamic Development Bank (IDB),Coursera,ITIL Version 3 Foundation Exam,The Data Scientist’s Toolbox,Intro to Philosophy - University of Oxford Online Course,QurSim: A corpus for evaluation of relatedness in short texts,Al-Suwaidi Holding Company,TextWise,Pulse
3,Geisel School of Medicine at Dartmouth,University of Newcastle,Qatar Foundation,Stanford University,Sidra Medical and Research Center,Qatar Foundation,Supreme Council of Health ( SCH ) - Qatar,Data Science Dojo,Data Science and Data Engineering Bootcamp,Healthcare Facility Inspector Training,English,Qualitative Research
4
5
6,TiE,Catalyst Network,Techstars,1776,Back to the Roots; Inc.,StreetWise Partners,HoneyBook,Accenture,Joseph Haslag,Previous Estimates Overstate 'Fair Tax' Rates; Harms
7,IBM Global Business Services Talent & Engagement,Singtel,Certificate in Advanced Statistics,This excel sheet will somewhat solve your startup problems,Inc. Magazine,Simon Sinek; Inc.,Tata Strategic Management Group,Pulse,IBM Global Business Services Talent & Engagement,Singtel,Certificate in Statistical Modeling,This excel sheet will somewhat solve your startup problems
8,Microsoft,Worcester Polytechnic Institute,Pulse,edX,Microsoft,Data Science Dojo,edX Verified Certificate for Querying with Transact-SQL,edX Verified Certificate for Data Science Orientation,Data Science and Data Engineering Bootcamp,Ricardo Lopez Barquilla,An application of reliability theory to the fire safety of U.S. Coast Guard ships
9,Virgin Money,Lloyds Banking Group,University of Birmingham,Pulse,RBS,Halifax,Bank of Scotland,Spanish,Business Analysis
10,TechCrunch,WIRED,LinkedIn,Mashable,Technology,Carnegie Mellon University,Mastercard,Microsoft,English,Python
11,Dropbox,Amazon Web Services,Lyft,Microsoft,English,SQL,Mathnasium of Redmond,Amazon,Pixalate,Zenefits,LinkedIn
12,Conscius,Cloudera,Commonwealth Computer Research; Inc. (CCRi),rediCloud,Cloudera,Consultant / Independent,rediCloud,Data Science Dojo,Cloudera Certified Developer for Apache Hadoop (CCDH),Data Science and Data Engineering Bootcamp,English,Hadoop
13,Fuchsia Inc.,INRIX,Microsoft,Web Analytics,SQL,Tableau Software,Harvey Nash Group,Microsoft,Ryerson University
14,MTN,Honeywell,The Boston Consulting Group (BCG),Lahore University of Management Sciences,Hasson Associates Recruitment Ltd,Pulse,Telenor,Unilever,Data Science Dojo,Certificate of Completion - Data Science and Data Engineering Bootcamp,Project Planning
15,TechCrunch,Clarive Software; Inc.,Unit4,Swiss Agency for Development and Cooperation,Haufe-umantis AG,Linux Professional Institute,EC-Council,Novell,UNDP,APPDEC | Application Development Center,Certified Ethical Hacker,Novell Certified Linux Administrator,LPIC-1,English,Internet Penetration and Usage in Kosovo (2012),Haufe-umantis AG,LinkedIn,Pulse
16,EQUATE Petrochemical Company ???? ?????? ??????????????,Kuwait Oil Company,The Dow Chemical Company,Big Data,EQUATE Petrochemical Company ???? ?????? ??????????????,Tajr,The Dow Chemical Company,Data Science Dojo,Six Sigma Green Belt Project Leader,Data Science and Data Engineering Bootcamp,National Leader Development Program; Cornell University,ABAP
17,S&P Global Market Intelligence,Graphiti XYZ,Facebook,Amazon,Internet Technologies,Product Management,Salesforce,Tableau Software,Keystone Strategy,Mashable,Big Data,LinkedIn,LogiNext,Pulse
18,Dell EMC,Hewlett Packard Enterprise,Apple,Yu; Qingfeng ,Information Architecture,HP,Dell EMC,WIRED,Apple
19,University of Washington; Henry M. Jackson School of International Studies,Massachusetts Institute of Technology,University of Washington,Harvard University,Universidad de Chile,University of Washington,Massachusetts Institute of Technology,Data Science Dojo,Data Science and Data Engineering,Proteomics,LinkedIn,Pulse
20,The Janssen Pharmaceutical Companies of Johnson & Johnson,Patrizia Pepe,Erasmus University Rotterdam,Rotterdam School of Management; Erasmus University,Genomedics srl,Agenzia Regionale di Sanità Toscana,Data Science Dojo,Data Science and Data Engineering Bootcamp,Leonetti R.,The resistance to contraceptive use in young Italian women,Genomedics srl,Agenzia Regionale di Sanità Toscana,Data Science Dojo,Data Science and Data Engineering Bootcamp,Leonetti R.,The resistance to contraceptive use in young Italian women
21,University of Toronto,The University of Chicago Booth School of Business,BDC,Pulse,University of Toronto,Sanofi,Ontario Society of Professional Engineers,Origin Merchant Partners,BDC,Flagship Pioneering,Data Science Dojo,Data Science and Data Engineering Bootcamp,P.Eng.,Hungarian,Investment Banking
22,Wimmer Solutions,Google Analytics Solutions,Cloud Computing,LinkedIn,TED Conferences,Coursera Course Certificates,Expedia; Inc.,Symetra,Microsoft,Unisys,GRT Corporation,EXIN your ICT competence partner,TOGAF 9,ITIL® Foundation Certificate in IT Service Management,Russian,Scrum
23,Época NEGÓCIOS,TechCrunch,Folha de S.Paulo,Universidade Federal do Rio de Janeiro,Pulse,TIM Brasil,Globo.com,Data Science Dojo,Data Science and Data Engineering Bootcamp,Andre Cataldove,Business Intelligence
24,Sprint Junior-Entreprise,likesocialbiz,edX,Data Science Dojo,Data Science and Data Engineering Bootcamp,edX Verified Certificate - MITx 6.041x Introduction to Probability - The Science of Uncertainty,Programming Foundations with Python,Gestion de projet,CACG,Sprint Junior-Entreprise,Banque de Luxembourg,Activision
25,Avanade,Microsoft,Pulse,Quark Software Inc.,Avanade,Vroom Technologies,Coursera,Microsoft,MS: Implementing Microsoft Azure Infrastructure Solutions,Machine Learning,MCPS: Microsoft Certified Professional,Scrum
26,Big Data University,Microsoft,LMRA,Society of Petroleum Engineers International ,Tatweer Petroleum,Data Science Dojo,Data Science and Data Engineering Bootcamp,Implementing Predictive Analytics with Spark in Azure HDInsight,BD0111EN: Hadoop 101,English,Machine Learning,Mohammed Bin Rashid University of Medicine and Health Sciences (MBRU),Kaggle,Weatherford,Tatweer Petroleum,ADNOC,Pulse,LinkedIn,VentureBeat,Simon Sinek; Inc.,Pulse
27,Blueprint Software Systems,RBC,Direct Energy,Trapeze Group,Satmetrix,Data Science Dojo,Net Promoter Certified,Data Science and Data Engineering Bootcamp,Green Belt; Six Sigma; June 2014,Segmentation,Blueprint Software Systems,Globe Media Group,Xaxis,Workplace Safety & Prevention Services,Toronto Hydro
28
29,DOCS,Far Harbor; LLC,The Cooper Institute,City Running Tours,Big Data,2M Research Services,University of Nevada; Reno School of Medicine,National Cancer Institute (NCI),Dr. Susan Love Research Foundation,Data Science Dojo Bootcamp,Do Men Receive Information Required for Shared Decision Making About PSA Testing? Results from a National Survey
30,Learnit BV,WEBER Creatives,BrandLoyalty,Holista Biotech,Data Science Dojo,ESN Groningen,Data Science and Data Engineering,Strategic Marketing,Business Insights,Holista Biotech,Brandwatch,Hanzehogeschool Groningen / Hanze University of Applied Sciences Groningen,Digital Analytics Association,Uber,BrandLoyalty
31,Product Hunt Toronto,Virginia Commonwealth University,MASS Engines,Influitive,Artistri Sud,Data Science Dojo,Data Science and Data Engineering Bootcamp,Setting up and Sustaining your Creative Practice,Advocate Marketing Certification,International Economics,Leadership,Randstad Canada,Google,SheEO™ Inc,The World Bank,Professional Women,Blackbaud,Grant Thornton LLP,Spark Hire; Inc.,SAP,Uberflip,Nvoicepay,Paycor
32,MAQ Software,Wimmer Solutions,Scrum Alliance,Microsoft,Murphy & Associates; Inc.,Data Science Dojo,Certified Scrum Product Owner (CSPO),Data Science and Data Engineering,Certified Scrum Master (CSM),Business Finance,SharePoint,Facebook,Sammamish Montessori School,Coursera,Urgenci,SMART Technologies
33,Google,Allen Partners; Inc.,Wimmer Solutions,Group Health,Microsoft,Technology,Microsoft,Data Science Dojo,Data Science and Data Engineering Bootcamp,Project Leadership; Management and Communications,Software Project Management
34,Microsoft,Pulse,SolutionsIQ,Avatar Interactive,Microsoft,Russian,Test Planning
35
36,VSP Global,Eyefinity,University of California; Davis,Pulse,VSP Global,Eyefinity,Accenture,Data Science Bootcamp,Web Services
37,DCI-Artform,CUNA Mutual Group,University of Wisconsin-Extension; Continuing Education; Outreach and E-Learning,University of Wisconsin-Madison,Business Objects,University of Wisconsin-Extension; Continuing Education; Outreach and E-Learning,Big Data
38,University of California; Berkeley,The Johns Hopkins University Applied Physics Laboratory,University of Delaware,Pulse,Intel Corporation,University of California; Berkeley,The Johns Hopkins University Applied Physics Laboratory,Energy Efficiency
39,Care1st Health Plan - Yes; its all about you.,Andrews University,Pulse,OM Ships International,Microsoft,Resources Online,Onvia,Care1st Health Plan - Yes; its all about you.,MCSD; MCP; MCAD - C#; .NET; Software Design; ASP.NET; SQL Server; Visual Basic etc,Web Development
40,Bloomberg LP,University of Toronto - Rotman School of Management,BBC News,Wilfrid Laurier University,Coursera,University of Waterloo,CAIA Association,BMO Financial Group,PRMIA - Professional Risk Managers'? International Association,The Carlyle Group,CFA Institute,Professional Risk Manager (PRM),Chartered Financial Analyst (CFA),Chartered Alternative Investment Analyst (CAIA),Excel Financial Modeling I,Investments
41,The University of Texas at Austin,University of Illinois at Urbana-Champaign,Pulse
42,University of Ottawa,BC Transit,Pulse,WorkSafeBC,DAI,Vietnam Veterans of America Foundation,BC Transit,The World Bank,Occupational First Aid Level 3,GIS analysis
43,ISABELLA OLIVER LTD,TalentScotland,Aggreko,Data Science Dojo,Aggrego Technology,SQL
44,UBS,Hewlett Packard Enterprise,Oracle,RAC,Finite Recruitment Solutions,Qualcomm,Monetary Authority of Singapore (MAS),University of Lucknow,LinkedIn,Verizon,Data Science Dojo,Nanyang Technological University,Verizon Enterprise Solutions,Business Insider,INTEREL,Pulse
45,Disney Interactive,FreshGrade,Data Science Dojo,Pulse,Disney Interactive,FreshGrade,California State University; Chico,Data Science Dojo,Data Science and Data Engineering Bootcamp,Project manager - Localization,Localization professional,MySQL
46,The University of Queensland,CSIRO,Pulse,Macquarie University,CSIRO,Biodiversity
47,ACCIONA,Babson College,IBM,stae,The Bandeed Jam,EAE Business School,Coursera Course Certificates,SDG Group,8Wires,Data Science Dojo,ESADE Business & Law School,Customer Analytics,The Data Scientist’s Toolbox,Data Science and Data Engineering Bootcamp,Gallego,Young entrepreneur from Ribadeo launches a pioneer website in Spain for on demand live concerts,EAE Business School,Coursera Course Certificates,SDG Group,8Wires,Data Science Dojo,ESADE Business & Law School,Customer Analytics,The Data Scientist’s Toolbox,Data Science and Data Engineering Bootcamp,Gallego,Young entrepreneur from Ribadeo launches a pioneer website in Spain for on demand live concerts,Teknecultura,CAP S.A.
48,Tesla,Amazon,Costco Wholesale,Microsoft,Coursera Course Certificates,Coursera,(Startup),Microsoft,The Data Scientist’s Toolbox,R Programming,Machine Learning,Tamil,Test Planning
49,NETSCOUT,Intel Security,Gilead Sciences,Roche,Thermo Fisher Scientific,MCAD.NET,C#,WIRED,Intel Security,Data Science Dojo,What Inspires Me
50,i4j Innovation for Jobs by IIIJ Foundation,University of California; Berkeley,Kauffman Foundation,Kauffman Foundation,The University of Kansas,AIESEC,United Nations,Team Rubicon USA,Portuguese,Kauffman Index: Startup Activity 2015 | National Trends,LinkedIn,Bloomberg,Pulse
51,Bank of America,MIT Professional Education,The DevMasters,MIT Professional Education Digital Programs Professional Certificate for Data Science: Data to Insights,English,Big Data
52,SolidQ,Microsoft,Auditing in SQL Server 2008,Microsoft,Pulse
53,Humana,Linksbridge,Yale University,Yale University Careers,Yale University School of Medicine,Humana,Linksbridge,Strategy
54,Microsoft,Pulse,Microsoft,Deloitte,CSPO,SQL
55,eBay,Verified Person by Sterling Talent Solutions,Yahoo! Inc.,KPMG,English,Analytics,Quartz,Uber
56,Autodesk,ATP Tour; Inc.,Pulse,Israel Defense Forces,Autodesk,for-each,Software Development
57,Northeastern University,Microsoft,Amazon,Pulse,Intellectual Ventures,Microsoft,English
58,Microsoft,Diebold Nixdorf,Data Science Dojo,Data Science; Machine Learning and Data Engineering,Management,Diebold Nixdorf
59,Bank of America,Amazon,Verizon,Oracle,Tata Consultancy Services,English,Production Support,TechCrunch,Harvard Business Review,LinkedIn,Sathyabama University,Engadget,Big Ideas & Innovation
60,University of Utah,Western Governors University,University of Utah - Employment,IPG Mediabrands,Pulse,Simply Measured,IPG Mediabrands,Concur,T-SQl
61,IO Visor Project,Nature Research (Publishing),Business Travel,Netsil,PLUMgrid Inc.,YotaScale,Marvell Semiconductor,Data Science Dojo,The Capital-Lite Semiconductor Model: Revitalizing Semiconductor Startup Investment
62,BPTP Limited,Scaled Agile; Inc.,Coursera Course Certificates,Microsoft,iMart Corporation,Data Science Dojo,Certified Scaled Agile Practitioner,Chinese for Beginners,Data Science and Data Engineering Bootcamp,English,.NET,Fortune Magazine
63
64,Oracle,Microsoft,English,Testing,Azuga; Inc.,WinVinaya InfoSystems,Microsoft,Pulse
65,TechCrunch,Harvard Business Review,The Wall Street Journal,MLSec Project,The World Bank,GIAC Certifications,The World Bank,GIAC Security Essentials Certification (GSEC),GIAC Security Leadership (GSLC),GIAC Web Application Penetration Tester (GWAPT),Security Data Visualization
66,Topgolf,Coursera,Ziosk,American Airlines,Grow to Greatness: Smart Growth for Private Businesses; Part II,Critical Perspectives on Management,Networked Life,Data Modeling
67,XLRI Jamshedpur,Idea Entity,Microsoft,Amazon,Data Science Dojo,Data Science and Data Engineering Bootcamp,English,Pre-sales,Idea Entity,Microsoft,Amazon,Data Science Dojo,Data Science and Data Engineering Bootcamp,English,Pre-sales
68,Makegood Software,Appuri,Microsoft,Big Ideas & Innovation,Appuri,Microsoft,Empty Space Ads,Faith Allington,Cloud Computing,7Park Data,LinkedIn,TechCrunch,Pulse
69
70,Santa Clara University,Amazon,Turi (formerly Dato),Redfin,Data Science Dojo,Redfin,Data Science Dojo,Oregon State University,Jimmy Hastings,Computational modeling of nanosecond time-scale charge carrier dynamics in organic semiconductors,Redfin,Data Science Dojo,Oregon State University,Jimmy Hastings,Computational modeling of nanosecond time-scale charge carrier dynamics in organic semiconductors
71,Fathom Marketing,General Assembly,Domo; Inc.,CVS Health,Progressive Insurance,Coursera Course Certificates,BAI Inc - Meeting Client Challenges with Vision and Innovation,Data Science Dojo,The Data Scientist’s Toolbox,Python for Everybody Specialization,Data Science and Data Engineering Bootcamp,Data Community DC,Government Contracting
72,Lehigh University,Cascadia Community College,Microsoft,Pulse,Microsoft
73,VoiceBase; Inc.,FlashCo Manufacturing; Inc,TechSolve; Inc.,Data Science Dojo,Data Science and Data Engineering Bootcamp,Data Science and Data Engineering Bootcamp,Game Theory,Product Development,Santa Rosa Junior College,College of Marin,Métier,RGS Energy,Sonoma State University,Pulse
74,Twitch,Roku Inc.,Cortex Intelligence,Marketing & Advertising,Thomson Reuters,TechCrunch,Pulse,Globo.com,Laboratório de Processamento de Sinais - UFRJ,Data Science Dojo,Data Science and Data Engineering Bootcamp,Andre Cardoso,Product Management
75,Cybera Inc,University of Calgary,University of Guelph,Pulse,Cybera Inc,University of Calgary,Data Science Dojo,Data Science and Data Engineering Bootcamp,FecB; a periplasmic ferric-citrate transporter from E. coli; can bind different forms of ferric-citrate as well as a wide variety of metal-free and metal-loaded tricarboxylic acids.
76,Tech Data,IKEA Group,West Point Underwriters LLC,The RehabGYM Inc.,National Strength and Conditioning Association (NSCA),Special Olympics Vermont,Data Science Dojo,Data Science and Data Engineering Bootcamp,Certified Strength and Conditioning Specialist,English,SQL,West Point Underwriters LLC,National Strength and Conditioning Association (NSCA),University of South Florida,Satalia
77,Coursera Course Certificates,Microsoft,Big Data,Coursera Course Certificates,Microsoft,Exploratory Data Analysis,Getting and Cleaning Data,Reproducible Research,English
78,ACCIONA,Data Science Dojo,Data Science and Data Engineering Bootcamp,Sergio Jiménez Benito,.NET en las energías renovables,ACCIONA,Data Science Dojo,Data Science and Data Engineering Bootcamp,Sergio Jiménez Benito,.NET en las energías renovables,GreenPowerMonitor,DevsDNA,AIN - Asociación de la Industria Navarra
79,Customer Relationship Metrics,Charter Communications,Spectrum (formerly Time Warner Cable),Kaplan University,Statistical Modeling,The Charmer Sunbelt Group,USA800; Inc.,The Analytics Institute Ltd,Pulse
80,Tangerine,Pulse,Tangerine,Banking
81,PwC Singapore,Fave,Massachusetts Institute of Technology,Data Science Dojo,Tackling the Challenges of Big Data,Data Science: Data to Insights,Certificate of Completion - Data Science and Data Engineering Bootcamp,English,R,South China Morning Post SCMP,Social Impact
82,EYC3,Coursera Course Certificates,STANLIB,Velrada,Inobits Consulting,The Data Scientist’s Toolbox,Getting and Cleaning Data,R Programming,OLTP,Mexia,LinkedIn,Data Science Dojo,Every Vowel,Pulse
83,Harmony Hill,Wavii,University of California; Davis,Pulse,Costco Wholesale,Disney Interactive,Microsoft,Certificate of C,The Green Executive Recruiter Directory: The Most Complete Compilation of US Search Firms That Specialize in Renewable Energy; Green Building; Sustainability; Environmental; and Other Green Careers,Costco Wholesale,Disney Interactive,Microsoft,Certificate of C,The Green Executive Recruiter Directory: The Most Complete Compilation of US Search Firms That Specialize in Renewable Energy; Green Building; Sustainability; Environmental; and Other Green Careers
84,Travelers,Nextdoor,McMaster University,Pulse,N5R.com,Genworth Canada,Stratagene,CIBC,Vonage Canada,Integration
85,Microsoft,Apache Spark,Microsoft,Apache Spark,Microsoft,University of Nottingham
86,AXA US,Pulse,AXA US,Coursera Course Certificates,Data Science Dojo,Data Science Specialization,Certified Data Management Professional (CDMP),Data Analytics
87
88,Carnegie Mellon University,OSIsoft,Pulse,Avon,OSIsoft,Data Science Dojo,Data Science and Data Engineering Bootcamp,OSIsoft PI
89,Ash Brokerage,SAS,Arkansas State University,Arkansas Department of Education,Coursera Course Certificates,University of Arkansas at Little Rock,Dawson Education Cooperative,R Programming,The Data Scientist’s Toolbox,English,PMP
90,DuPont Pioneer,DuPont,Jennifer L. Davidson,Genetic algorithms for texture model identification and synthesis,TechCrunch,Iowa State University,TS Bank; Treynor State Bank,DuPont,DuPont Nutrition & Health,GeoLearning,Leadership & Management
91,LinkedIn,Green Party of Ontario,Autodesk,Bob Gundu,Learning Maya version 1.0,SideFX Software,PlayStation,Social Media
92,National Park Service,McGill University,Law & Government,National Park Service,French,Remote Sensing
93,TechCrunch,Miami University,Atos,Big Ideas & Innovation,Siemens,Siemens IT Solutions and Services Pvt. Ltd.,Atos,Business Process Improvement
94,Montana Conservation Corps,Spring ISD,Vote Smart,Center for Healthy Minds,The Ranch at Rock Creek,CPR and First Aid,Data Wrangling,Wakefield Research,FGI Research & Analytics,Professional Women
95,Microsoft,Microsoft,Pulse,Microsoft
96,HIMSS,Agnito Labs,Legal Robot,Financial Industry Regulatory Authority (FINRA),Founder Institute,McKesson,Uniform Investment Advisor Law Examination - Series 65,Certified Professional in Healthcare Information & Management Systems (CPHIMS),Association for the Advancement of Artificial Intelligence,Integration,CodeX; The Stanford Center for Legal Informatics,LinkedIn,HIMSS,Agnito Labs,Legal Robot,Financial Industry Regulatory Authority (FINRA),Founder Institute,McKesson,Uniform Investment Advisor Law Examination - Series 65,Certified Professional in Healthcare Information & Management Systems (CPHIMS),Association for the Advancement of Artificial Intelligence,Integration
97,Starbucks,All Star Directories,Porch,Array Health,Sound Physicians,Alibaba.com,University of Washington Information School,All Star Directories,Coursera Course Certificates,Array Health,Pointmarc; A Merkle Company,DataCamp,Data Science Dojo,Statistical Thinking in Python (Part 1),Data Science and Data Engineering Bootcamp,The Data Scientist’s Toolbox,Event Planning
98,Genesis Oil and Gas Consultants,BP,Loughborough University,Schlumberger,Oil and Gas Redundancy Support,Pulse,BP,DataCamp,BNFL,KBR / Granherne,Institution of Chemical Engineers (IChemE),Genesis Oil and Gas Consultants,Data Science Dojo,Chartered Engineer,Data Science and Data Engineering Bootcamp,Introduction to R,English,Flow Assurance
99,Japan Exchange and Teaching Program(me) (JET),Cybera Inc,University of Calgary,Scrum.org,Project Management Institute,Professional Scrum Master - PSM I,Project Management Professional (PMP),Cloudera Data Analyst Training: Using Pig; Hive; and Impala with Hadoop,Teaching,Data for Good,Cybera Inc,Dissolve Inc.,University of Calgary,Innovate Calgary
100,Nous Group,Freshfields Bruckhaus Deringer,Coursera,Herbert Smith Freehills,Data Science Dojo,Data Science and Data Engineering Bootcamp,The Data Scientist’s Toolbox,R Programming,Data Analysis,Starfish Ventures,Future Fund Management Agency,Gartner,VicSuper,Infoxchange,Swinburne University of Technology,Data Science Dojo
101,Schibsted Spain,InfoJobs,Pulse,Corporació Catalana de Mitjans Audiovisuals,InfoJobs,Avaya,Catalan,MySQL
102,University of Washington,Microsoft,Data Science Dojo,Pulse,Coursera Course Certificates,Microsoft,Data Science Dojo,Machine Learning: Regression,Communicating Data Science Results,Practical Predictive Analytics: Models and Methods,Data Visualization,Coursera Course Certificates,Microsoft,Data Science Dojo,Machine Learning: Regression,Communicating Data Science Results,Practical Predictive Analytics: Models and Methods,Data Visualization,YouTube
103,Sheffield Hallam University,Ralph Lauren,Hearst Magazines,Freshfields Bruckhaus Deringer,Ralph Lauren,Marshall Wace,•\tMCITP in Business Intelligence Development Using SQL Server 2008,ETL,Hearst Magazines,Freshfields Bruckhaus Deringer,Ralph Lauren,Marshall Wace,•\tMCITP in Business Intelligence Development Using SQL Server 2008,ETL
104,Lending Club,Adastra,American Banker,DBS Bank,Scotiabank,Tangerine,B2B Bank,Data Science Dojo,Scotiabank,Data Science and Data Engineering Bootcamp,English,Banking,LinkedIn,Pulse
105,University of Central Florida,University of Miami,Microsoft,Pulse,Coursera Course Certificates,Northrop Grumman Corporation,Velocity Partners,Microsoft,Regression Models,Cluster Analysis in Data Mining,Statistical Inference,English,Architectural Design
106,Avanade,Liftable Media Inc,American Express,English,Big Data: Is the Hype Over Yet?,Liftable Media Inc,Liftable,GoDaddy,Slalom Consulting,Western Journalism,American Express,Waterline Data
107,IDEO,Emblazer Laser Etching Studio,Your Career,DRS SSI,Aclara,Data Science Dojo,Data Science and Data Engineering Bootcamp,Associate Systems Engineering Professional (ASEP),Electro-Horticulture - The Secret to Faster Growth; Larger Yields & More... Using Electricity!
108
109,UnitedHealth Group,HCL Technologies (Infrastructure Services Division),Microsoft,Microsoft Certified Professional,Hindi,VMware,Adobe,CSC Careers,Ramboll,Groupe Renault,Sapient Global Markets,Boston Scientific,American Express
110,Prudential Financial,Getit Infomediary Ltd,Kantar TNS,Nielsen,Hindi,Customer Insight,LinkedIn,Pulse
